# NIRWizard 0.1.7 — subject block average — timecourse
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/quiet_1.snirf sha256=3450a7da53c06fca85a7eea728119ec2acdb0ab65c898234b4f9e6130cca2266
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/quiet_2.snirf sha256=fffd8621e0f23f2f6b8d8a96399af57657bfe620a8d1436530fb36618354f444
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/noise_1.snirf sha256=e02b5983b2f586ec1eec748e2d8d6c5240c7723ca7ba4dbb3f91196c2c8acb47
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/noise_2.snirf sha256=c98402779496ac1aba0fb382d28822eb689572c5d291435b7733ef053f4fb302
# statistics: solver=epoch mean; descriptive (no p/q); correction=none; families=n/a (no correction applied)
# band: 95% CI (band_type=ci95; half-width = multiplier × SEM, df = n_epochs − 1 per channel)
# trial rejection: no trial rejection applied
# units: μM (source: conversion record)
# condition '1': 3 onsets, 0 out of bounds, n = 3 per channel
# condition '10': 3 onsets, 0 out of bounds, n = 3 per channel
# condition '11': 4 onsets, 0 out of bounds, n = 4 per channel
# condition '20': 12 onsets, 0 out of bounds, n = 12 per channel
# condition '21': 12 onsets, 0 out of bounds, n = 12 per channel
# condition '30': 24 onsets, 0 out of bounds, n = 24 per channel
# condition '40': 4 onsets, 1 out of bounds, n = 3 per channel
# provenance: block_average.json (authoritative sidecar, schema 1.0)
channel,signal,condition,time_s,mean,band_lo,band_hi,band_type,n_epochs
S16-D12,HbR,30,30.800000,3.413309e-2,1.351056e-2,5.475562e-2,ci95,24
S16-D12,HbR,30,30.900000,3.463417e-2,1.388469e-2,5.538365e-2,ci95,24
S16-D12,HbR,30,31.000000,3.522321e-2,1.422230e-2,5.622413e-2,ci95,24
S16-D12,HbR,30,31.100000,3.586755e-2,1.451636e-2,5.721875e-2,ci95,24
S16-D12,HbR,30,31.200000,3.649830e-2,1.474305e-2,5.825356e-2,ci95,24
S16-D12,HbR,30,31.300000,3.707171e-2,1.490752e-2,5.923591e-2,ci95,24
S16-D12,HbR,30,31.400000,3.755591e-2,1.501859e-2,6.009324e-2,ci95,24
S16-D12,HbR,30,31.500000,3.794064e-2,1.510026e-2,6.078102e-2,ci95,24
S16-D12,HbR,30,31.600000,3.821011e-2,1.515439e-2,6.126584e-2,ci95,24
S16-D12,HbR,30,31.700000,3.837676e-2,1.519377e-2,6.155976e-2,ci95,24
S16-D12,HbR,30,31.800000,3.846754e-2,1.522801e-2,6.170706e-2,ci95,24
S16-D12,HbR,30,31.900000,3.851804e-2,1.527012e-2,6.176597e-2,ci95,24
S16-D12,HbR,30,32.000000,3.855657e-2,1.531507e-2,6.179806e-2,ci95,24
S16-D12,HbR,30,32.100000,3.861884e-2,1.536003e-2,6.187765e-2,ci95,24
S16-D12,HbR,30,32.200000,3.873348e-2,1.540929e-2,6.205767e-2,ci95,24
S16-D12,HbR,30,32.300000,3.891245e-2,1.545597e-2,6.236894e-2,ci95,24
S16-D12,HbR,30,32.400000,3.915556e-2,1.549912e-2,6.281201e-2,ci95,24
S16-D12,HbR,30,32.500000,3.945770e-2,1.554288e-2,6.337252e-2,ci95,24
S16-D12,HbR,30,32.600000,3.980605e-2,1.559243e-2,6.401966e-2,ci95,24
S16-D12,HbR,30,32.700000,4.017927e-2,1.565185e-2,6.470669e-2,ci95,24
S16-D12,HbR,30,32.800000,4.054720e-2,1.571918e-2,6.537522e-2,ci95,24
S16-D12,HbR,30,32.900000,4.089286e-2,1.580550e-2,6.598022e-2,ci95,24
S16-D12,HbR,30,33.000000,4.119193e-2,1.591093e-2,6.647292e-2,ci95,24
S16-D12,HbR,30,33.100000,4.141575e-2,1.602307e-2,6.680843e-2,ci95,24
S16-D12,HbR,30,33.200000,4.155368e-2,1.614136e-2,6.696599e-2,ci95,24
S16-D12,HbR,30,33.300000,4.160190e-2,1.626258e-2,6.694121e-2,ci95,24
S16-D12,HbR,30,33.400000,4.156635e-2,1.638975e-2,6.674295e-2,ci95,24
S16-D12,HbR,30,33.500000,4.144718e-2,1.651772e-2,6.637663e-2,ci95,24
S16-D12,HbR,30,33.600000,4.125336e-2,1.664036e-2,6.586635e-2,ci95,24
S16-D12,HbR,30,33.700000,4.101406e-2,1.676495e-2,6.526316e-2,ci95,24
S16-D12,HbR,30,33.800000,4.074255e-2,1.687382e-2,6.461128e-2,ci95,24
S16-D12,HbR,30,33.900000,4.046381e-2,1.695493e-2,6.397269e-2,ci95,24
S16-D12,HbR,30,34.000000,4.019212e-2,1.698668e-2,6.339757e-2,ci95,24
S16-D12,HbR,30,34.100000,3.994272e-2,1.694715e-2,6.293829e-2,ci95,24
S16-D12,HbR,30,34.200000,3.972876e-2,1.682527e-2,6.263224e-2,ci95,24
S16-D12,HbR,30,34.300000,3.954640e-2,1.660528e-2,6.248752e-2,ci95,24
S16-D12,HbR,30,34.400000,3.940249e-2,1.630678e-2,6.249819e-2,ci95,24
S16-D12,HbR,30,34.500000,3.929497e-2,1.594890e-2,6.264103e-2,ci95,24
S16-D12,HbR,30,34.600000,3.919753e-2,1.554609e-2,6.284896e-2,ci95,24
S16-D12,HbR,30,34.700000,3.907652e-2,1.511188e-2,6.304116e-2,ci95,24
S16-D12,HbR,30,34.800000,3.888600e-2,1.464362e-2,6.312839e-2,ci95,24
S16-D12,HbR,30,34.900000,3.860979e-2,1.415029e-2,6.306929e-2,ci95,24
S16-D12,HbR,30,35.000000,3.821717e-2,1.361224e-2,6.282210e-2,ci95,24
